Unnamed: 0,artist_name,track_name,track_id,popularity,year,genre,danceability,energy,key,loudness,mode,speechiness,acousticness,instrumentalness,liveness,valence,tempo,duration_ms,time_signature
1135907,High Contrast,Everything's Different,5ZgsMna2KB1nQbP7qJpKp8,24,2007,drum-and-bass,0.544,0.855,7,-5.573,1,0.0585,0.00017,0.379,0.329,0.342,173.011,440440,4
121337,Betraying The Martyrs,Let It Go,4Cf7HDam6eNq1Rg2Gv8Ag7,43,2014,death-metal,0.405,0.977,11,-3.314,0,0.098,0.000295,0.000557,0.122,0.384,140.169,262750,4
900354,Tori Amos,Putting the Damage On - Reconditioned Version,7zHNkmcSZdiJlH817hwh8A,7,2003,piano,0.293,0.218,0,-13.885,1,0.0433,0.947,0.00661,0.105,0.173,74.326,308347,4
58461,Shade Empire,Devolution,5SQ7hJyCzo5IQziGfGbuoa,17,2013,black-metal,0.428,0.89,0,-8.78,0,0.0867,0.0355,0.933,0.108,0.174,88.954,158653,4
518890,Beauty School Dropout,Slipping Away,3JMDUCZMM6CgnJmVbNgOFK,32,2021,punk,0.64,0.845,11,-4.732,1,0.0546,0.0332,9.06e-06,0.0705,0.578,135.017,201778,4
1222234,Steve Vai,Tender Surrender (Naked),1FEknqFcZ9ZIWHjyrNGgHV,6,2008,guitar,0.695,0.597,4,-9.829,0,0.0563,0.000663,0.844,0.0882,0.122,129.961,262905,4
162282,Wganda Kenya,Homenaje a los Embajadores,0fcPePfxZ4G7m9DBKuaFxc,7,2015,afrobeat,0.56,0.78,7,-8.436,1,0.0397,0.0686,0.000894,0.0731,0.927,105.297,377867,4
574827,Xavi,Quiero Contarte,6PKzSSyKOup6JdrJwi85ay,39,2022,sad,0.629,0.637,9,-7.686,1,0.0743,0.0904,0.0,0.128,0.33,178.916,160597,3
624739,Clint Mansell,Dreams,7sWN8c0L5RFJRce99fhsCG,26,2000,ambient,0.443,0.00721,7,-30.679,1,0.0789,0.995,0.979,0.0789,0.134,175.431,44360,3
741783,Lenny Ibizarre,Underwater World,7oymfkevP2DNm7mwJL86Cc,17,2001,chill,0.463,0.161,0,-21.288,1,0.031,0.729,0.91,0.132,0.101,120.062,353454,4
1297110,"Franco ""El Gorilla""",Psiquiatrica Loca,6V2zErZPoNR13FyNLEpACY,50,2009,hip-hop,0.699,0.94,0,-4.718,1,0.223,0.231,0.0,0.331,0.921,186.087,173360,4
982235,Promoe,Dog Day Afternoon,4fH6Vkbo0YWg2f6VvHcBHc,17,2004,swedish,0.699,0.686,8,-6.895,0,0.184,0.0416,0.0,0.279,0.892,152.013,293333,4
660202,David Lanz,World At Peace - Music for Piano and Orchestra in Six Parts: 5. Renaissance,232IidlpvO8dbKud3ry0GI,1,2000,new-age,0.44,0.151,7,-13.237,0,0.0383,0.913,0.931,0.0891,0.146,119.914,213867,4
964973,Snow Patrol,Chocolate,3Kh58CfPsfIl8XkCEKWbNf,56,2004,pop,0.575,0.813,2,-4.34,1,0.0318,0.000542,0.0032,0.131,0.422,118.161,181773,4
610751,Daniel Kobialka,Moonglow,06FLoFP9xfIduvn8hnexOj,10,2023,new-age,0.159,0.152,9,-17.89,1,0.0433,0.991,0.945,0.0763,0.0782,87.872,346725,4
774794,Charles Gounod,Faust: Act I: Le veau d'or est toujours debout,2viIBr5qQOqgWXbXD8GXoH,0,2001,opera,0.587,0.414,8,-12.877,1,0.118,0.965,0.001,0.175,0.57,116.096,118733,4
275741,glue70,Grave Flowers,4eIF9WNyk54i1BnxXQSdMc,42,2017,funk,0.699,0.496,2,-7.496,1,0.188,0.332,0.0433,0.215,0.964,176.025,133636,4
219825,"Steve ""Silk"" Hurley",Jack Your Body - 1986 Dub Mix,7vPEu1MmTUwC6YxAcGEuZG,5,2016,chicago-house,0.6,0.775,1,-7.615,1,0.12,0.0127,0.214,0.221,0.952,121.808,413965,4
113119,Royal Blood,"Figure It Out - Live from Spotify Sessions, New York City, NY",3GlJOwU2a0WKOXW6hW3btB,25,2014,blues,0.56,0.895,9,-4.575,1,0.07,0.0656,0.00399,0.719,0.717,109.308,205212,4
1105002,Frankie Valli & The Four Seasons,Big Girls Don't Cry - 2006 Remaster,0YNZdObVD1COsUFFkGqJdf,13,2006,rock-n-roll,0.81,0.597,7,-9.715,1,0.0995,0.549,0.0,0.126,0.898,130.481,146227,4
1073680,Washington Brasileiro,Playboy - Ao Vivo,770qlxHG7dPjmtaBtIQIcW,9,2006,forro,0.7,0.886,9,-6.506,0,0.0365,0.312,0.0,0.384,0.86,97.929,197016,4
1354451,Reznik,Drž Hubu!,475fvoxKQuEmiENvZHMgv9,22,2010,emo,0.428,0.923,1,-4.288,0,0.33,0.311,0.0,0.363,0.51,94.245,228151,4
1104975,Buddy Holly,Early In The Morning,6dp3vxQ5UVsxD6N1mbPxjg,17,2006,rock-n-roll,0.721,0.686,0,-10.313,1,0.0905,0.425,0.0,0.0485,0.962,110.75,125520,4
142332,SISTAR,Touch my body,5crARIrvoMiMf2AdlD78WN,56,2014,k-pop,0.633,0.915,9,-2.347,1,0.106,0.0437,0.0,0.107,0.622,128.033,206500,4
664931,Retarded,The Game I Won,4AoUMo9n1RjEfAxzd2mnG5,0,2000,power-pop,0.35,0.885,4,-4.709,0,0.0378,7.81e-06,0.0298,0.2,0.826,106.946,117933,4
980624,Marta Sánchez,Soy Yo,0NDhtBiGl2zm2mZFcIqW2u,28,2004,spanish,0.669,0.693,10,-6.864,0,0.0334,0.0173,0.0,0.0954,0.327,126.029,240200,4
1201643,Goldfrapp,A&E,0XVlp2oAeLlu2RWi4A2oqL,40,2008,dance,0.554,0.418,8,-11.581,1,0.0262,0.661,0.257,0.106,0.247,105.985,198560,4
871175,Freddie Jackson,Have You Ever Loved Somebody (Live),4gqHVTPWmR0ZK1UctHWuit,2,2003,disco,0.602,0.791,7,-6.63,1,0.127,0.0969,0.0,0.343,0.619,91.256,363627,4
221952,Varien,"Core (From ""Undertale"")",3ApPZrk3VJFKmqxA1My0rd,12,2016,club,0.522,0.853,11,-6.325,0,0.0459,0.00347,0.0932,0.354,0.105,140.049,238286,4
533935,Nordjevel,Twisted Psychosis,2VMKq3t5dAJkP3s84HBuFF,20,2022,black-metal,0.398,0.976,6,-7.344,0,0.166,1.41e-06,0.928,0.324,0.0527,150.016,243855,4
1262927,Adelitas Way,All Falls Down,3Fi7TFbkTlr1vvBP1mFuYg,29,2009,alt-rock,0.497,0.725,2,-5.296,0,0.0265,0.00338,5.39e-06,0.134,0.284,134.987,233360,4
548006,Sevdaliza,High Alone,3F2oDw99SMB0c0zIIWMIpd,50,2022,electro,0.581,0.742,9,-8.187,0,0.0268,0.0198,0.813,0.111,0.309,114.063,233176,4
1290390,Dark Tranquillity,Feast of Burden - remastered version 2009,3vykFjnMOq3WOr3FFcsfSU,15,2009,goth,0.491,0.908,6,-5.448,1,0.039,1.22e-05,0.513,0.132,0.655,103.004,205027,4
947751,Cans,Soul Collector,0hmCoWRGa4ZNWtbAx0IQHm,5,2004,goth,0.436,0.974,7,-5.016,1,0.0999,0.000916,4.29e-05,0.177,0.347,85.058,218160,4
1188755,The Blizzard,Kalopsia - Mark Otten Energetic Mix,5mAE2X9sukuDCnzTbKrvJO,0,2007,trance,0.689,0.978,8,-8.501,1,0.065,0.000824,0.821,0.235,0.361,134.99,505160,4
261512,Martyn Heyne,Fårö,5Dc6u94n0W0vFIqOUCp4Cd,29,2017,classical,0.522,0.105,1,-21.466,1,0.0632,0.963,0.921,0.11,0.188,185.934,304689,4
836390,Eudóxia De Barros,Candomblé,1ovOrAnfwfGPng7GnbwXMJ,2,2002,piano,0.58,0.229,0,-18.226,1,0.0668,0.989,0.903,0.126,0.36,92.384,106107,4
2545,Sussie 4,Sabor a Mí,3C0zHcYFKHtpxDyZMwNpYw,44,2012,alt-rock,0.819,0.937,8,-4.222,1,0.0402,0.0367,0.00806,0.129,0.595,114.015,259067,4
380151,Distinguisher,Drops of Blood,6NSj7amzfXhjj130IBzhWy,12,2019,death-metal,0.438,0.943,9,-3.874,0,0.158,0.00205,0.00404,0.868,0.259,119.375,216746,4
762235,Celedonio Romero,II. Preludio No. 2 - Aleluya,6R0G8L0z25WZDKDGdDfzUb,0,2001,guitar,0.32,0.301,2,-18.478,1,0.0391,0.941,0.911,0.166,0.83,114.54,86427,4
537956,Fujitsu,Songbird,5jUQgikDAR8VdRidW1058F,41,2022,chill,0.75,0.165,11,-12.446,0,0.112,0.599,0.706,0.116,0.595,87.992,130909,4
3121,Bersarin Quartett,Niemals zurück,2EHHzQuMoIKQIBsFe2NsbN,18,2012,ambient,0.254,0.41,4,-14.627,0,0.039,0.803,0.873,0.084,0.0474,104.841,317877,4
463909,Lucas & Steve,When You're Alone (feat. Kiesza),4WdX6MM8nZSRrc7BX9yQUY,37,2020,progressive-house,0.701,0.869,9,-5.263,1,0.0429,0.0262,0.00296,0.0798,0.847,122.025,179511,4
284645,Perpetual Rage,Privilege,1OIifDwIoGC2QmalMYIfIC,0,2017,heavy-metal,0.4,0.919,9,-6.004,1,0.125,4.13e-06,0.00174,0.105,0.161,121.199,283600,4
30746,Wildstylez,True Rebel Freedom (Defqon.1 Australia Anthem 2012),1qH5EfN27SjBVgbNWDFtsM,14,2012,hardstyle,0.66,0.956,0,-6.193,1,0.12,0.016,0.0518,0.068,0.247,150.035,404800,4
425144,Roger Eno,Dark Sienna,5L0GReeV79q0E0mFnTP8v0,25,2020,ambient,0.273,0.00267,7,-31.622,1,0.0447,0.99,0.916,0.0864,0.159,69.876,227560,3
741091,Karen Mok,扇子舞,13X3nScJzEFTRPDcmUJEmP,9,2001,cantopop,0.399,0.737,1,-7.91,1,0.076,0.0543,0.018,0.788,0.591,179.986,232160,4
1149356,The County Medical Examiners,Morgagnic Anatomics,3mjLpDb8nPV5iN0AqsuLVy,6,2007,grindcore,0.228,0.983,0,-4.895,1,0.176,0.00046,0.608,0.0743,0.298,95.818,253413,4
660377,George Davidson,My Foolish Heart,4jxU9QPxeySaKDh5iJjVbU,4,2000,new-age,0.205,0.109,10,-23.003,1,0.0359,0.982,0.894,0.103,0.114,79.648,263546,5
1235851,Peter Kater,Ancestral Ground (feat. Robert Mirabal),7i2QgMgq9KOLveIE5VpkrD,2,2008,new-age,0.379,0.0862,7,-18.305,0,0.0381,0.981,0.77,0.112,0.0394,71.099,344187,5
263329,Lavell Crawford,Wake Up!,5qR60GiI2Dut98XXJPHiO5,10,2017,comedy,0.368,0.988,1,-6.273,1,0.885,0.821,0.0,0.93,0.183,81.795,109206,4
853956,Totta Näslund,Mil efter mil,4e9HhcGjOosNcMe80sCINL,9,2002,swedish,0.635,0.385,9,-14.075,1,0.0421,0.577,0.0622,0.136,0.581,92.704,208653,4
628610,Time Passing,Train of Voyage - Instrumental,7wfuCKPbDohqobVkqw9Va8,0,2000,chill,0.628,0.714,2,-11.981,1,0.0375,0.000417,0.0515,0.0604,0.15,123.085,504080,4
965766,Lucky Ali,Jabse Mili Tumse,4UmJEGosDwVADj1fai6HTh,28,2004,pop-film,0.634,0.48,7,-9.288,1,0.0258,0.654,0.00236,0.0929,0.411,139.984,268840,4
1328370,Soledad Villamil,Campo Afuera,2kcBQTIqad7VDKRGgtNXYj,8,2009,tango,0.717,0.521,8,-6.716,1,0.157,0.671,0.0,0.219,0.858,93.014,130307,4
48427,Danny Burstein,You're Mighty Lucky,5LgRsiI2qihuEJvemlWEmT,0,2012,show-tunes,0.446,0.361,8,-9.837,1,0.0521,0.748,0.0,0.166,0.506,72.189,215427,4
320779,Read Southall Band,Breakdown (Live),1hNE7vp5FteMJdPbq7Vw42,31,2018,country,0.418,0.72,0,-6.323,1,0.0412,0.0118,5.18e-05,0.955,0.241,113.134,196972,4
476378,Faithless,What Shall I Do?,5XKQ87YJHfIdqX7Mh5I47w,21,2020,trip-hop,0.747,0.855,4,-7.866,0,0.0905,0.00502,0.121,0.19,0.738,119.982,265627,4
1099308,Frank Black,Fast Man,3Zq7XNfvHGPMafi3gZpvmI,9,2006,power-pop,0.604,0.571,7,-5.017,1,0.0333,0.627,3.47e-06,0.352,0.291,142.688,252587,4
225626,MoStack,Liar Liar Remix,16tkKZuhTU0c1mE9ac63Mo,38,2016,dancehall,0.611,0.685,7,-5.125,0,0.414,0.247,0.0,0.34,0.726,125.208,228600,5
581482,David Cordero,Benalup,27JhGZGu5VunXXWuS0WQ59,13,2022,spanish,0.206,0.333,5,-17.126,1,0.0394,0.833,0.907,0.317,0.0378,71.262,215524,3
648225,Simon Chimbetu,Suduruka,4swCLkxF26NIgxCoScnIgY,17,2000,groove,0.419,0.886,6,-6.907,1,0.0401,0.21,0.00576,0.127,0.886,125.677,482067,4
1350058,Freddie McGregor,Let Them Try,7yqQyNEhZ64iAcmIqNT0Sk,10,2010,dub,0.709,0.513,0,-8.011,0,0.159,0.003,9.96e-06,0.046,0.893,169.245,238853,4
650372,Big L,The Big Picture (Intro),38C3cPG301fDUhyp1HwjMl,36,2000,hardcore,0.611,0.664,7,-10.269,1,0.359,0.321,0.0,0.362,0.776,97.205,179067,4
395412,Gammer,Brostep Strikes Back,70xG7bK11VRvGr0fniPyaP,26,2019,hardcore,0.628,0.967,1,-2.17,1,0.0795,0.00623,0.642,0.29,0.387,150.129,154250,4
405700,Dan Musselman,Yours (Glory and Praise),4VrydX6k22k1dnx3WHzTIR,35,2019,piano,0.542,0.156,2,-18.66,1,0.0529,0.964,0.871,0.0889,0.0831,138.953,409856,4
1378802,Giovanni,Angels from the Realms of Glory,5PWXaqH6MZdq115EtBHSTO,0,2010,opera,0.423,0.432,9,-8.631,1,0.0309,0.561,0.087,0.0565,0.126,133.909,151973,4
1083634,Lloyd Banks,Hands Up - Album Version (Edited),7CdX5UYfMLG4hbkMkkWe8J,14,2006,hardcore,0.807,0.892,1,-1.956,1,0.221,0.0568,0.0,0.495,0.579,94.991,240213,4
138740,Третий Рим,В начале,6T4WYkgQx8JXIYMAcEKXMi,0,2014,heavy-metal,0.55,0.492,1,-9.129,1,0.0283,0.395,0.0,0.399,0.318,84.987,224013,4
233892,Trio Dona Zefa,Rolê No Rio,2DGiVIflYpxV2yKAvxyfBp,6,2016,forro,0.759,0.775,2,-7.978,1,0.0373,0.749,1.08e-06,0.0336,0.978,98.063,190920,4
1191411,Cut Copy,"Nobody Lost, Nobody Found",6M8vW8qg2RkqRNke2QM3n9,40,2008,alt-rock,0.623,0.862,0,-4.714,1,0.0319,0.0178,0.167,0.461,0.771,123.19,278533,4
565091,Fit For A King,The Hell We Create,5pEiMb3J8u2esJDeIi29jE,49,2022,metal,0.433,0.934,0,-5.022,1,0.0644,1.57e-05,0.000256,0.299,0.216,165.038,254545,4
346129,Pallbearer,Dropout,5lh7zAv2KeM9tC6TbRf9el,29,2018,metal,0.314,0.909,2,-5.79,1,0.0706,0.000408,0.0243,0.0795,0.359,130.265,314994,4
1312744,John O'Callaghan,Find Yourself [ASOT 437] - Cosmic Gate Remix,0R6OFOUdD0SljD1PItGNMS,9,2009,progressive-house,0.593,0.737,7,-8.273,1,0.0402,0.00175,0.339,0.264,0.847,131.971,80000,4
1311511,The Ergs!,It's Ok to Hate Me,2Kqm86hOU40VCLPHdRziHl,7,2009,power-pop,0.287,0.982,5,-4.901,1,0.162,0.000205,1.38e-05,0.3,0.324,117.993,155280,4
111065,Kyle Bobby Dunn,Sedentary II,3hBy4eEb2NrnQG8NeU2JmT,20,2014,ambient,0.315,0.0149,0,-26.729,1,0.0402,0.989,0.899,0.117,0.0803,80.772,200656,3
328597,Mick Gordon,Der Zerstörer,35zg9TA1drf341YTCG3rGR,25,2018,electronic,0.385,0.956,9,-8.309,1,0.189,0.000111,0.861,0.106,0.113,199.925,209208,1
639191,Ethel Meserve,Calba's Last,08rI1A7aaR4vORyLCHzYjw,10,2000,emo,0.31,0.786,2,-7.314,0,0.0376,0.211,0.097,0.125,0.37,75.978,318213,4
1218221,Hayes Family,Anywhere With Jesus,2msVX6ALN1jkrnkBLppnpP,16,2008,gospel,0.69,0.617,0,-6.865,1,0.0266,0.757,0.0,0.235,0.556,104.976,174387,4
539876,Tig Notaro,Who Yells Kool-Aid?,3sxfYa7bxPFS7VtUcSQ32q,17,2022,comedy,0.417,0.797,5,-13.045,1,0.88,0.81,0.0,0.816,0.365,80.37,154771,4
426103,Naglfar,Necronaut,1ySMqnNaKo7pxRG7pV76f2,3,2020,black-metal,0.236,0.633,4,-7.713,0,0.0404,4.94e-05,0.977,0.411,0.144,139.856,209625,4
144840,Phil Coulter,Carrickfergus,3ZsrhoEmiOENaoxGv0NhG4,11,2014,new-age,0.523,0.181,5,-10.767,1,0.0304,0.972,0.94,0.136,0.161,107.038,204653,4
56260,Bagunço,Death Metal,4qe7rjqAFUQ8fXTn3IVAar,0,2013,afrobeat,0.527,0.63,4,-7.444,0,0.0377,0.0385,0.678,0.105,0.545,85.953,231587,4
256801,Jesus Piece,Hivemind,2g62XzigU01uLexY159Fvh,17,2017,black-metal,0.194,0.918,9,-4.858,1,0.116,0.000821,0.858,0.132,0.0471,148.617,229810,4
1360064,Joshua's Troop,God's Got Power,4RFodusF3FfieCJLKNwMyR,11,2010,gospel,0.591,0.922,7,-6.153,0,0.135,0.169,0.0,0.737,0.606,96.968,180785,4
525862,Sea of Waves,Liquid Air,0EReYmRKdy1iq1rfuGaEP5,33,2021,sleep,0.108,0.0572,4,-32.846,1,0.0489,0.746,0.716,0.11,0.0354,79.992,213879,4
74270,PXNDX,Lunar De Clavícula,0BzXo4hVmCi4Hy49X1BtRs,41,2013,emo,0.491,0.804,8,-5.336,1,0.0553,0.0202,0.000238,0.154,0.714,125.175,224813,4
220177,Monster Rally,Full Sail,6GD1fgMil0uMlyQNTS41Ql,43,2016,chill,0.766,0.585,5,-13.378,1,0.0895,0.757,0.42,0.126,0.607,79.956,154576,4
99436,Drumagick,Floating Free,58hmpI2SIktI7YFsMab1UH,10,2013,samba,0.542,0.774,11,-5.334,0,0.474,0.0493,0.00395,0.0963,0.517,119.042,314483,5
758049,The Real Kids,Bad to worse,7wbhh6YWw967IZXrkD07BM,0,2001,garage,0.257,0.893,1,-12.298,1,0.0615,0.000385,0.012,0.992,0.475,186.853,124293,4
1277523,4hero,Power to Move the Stars,4SqdZ7QaORAiCIJhVehmXM,3,2009,drum-and-bass,0.64,0.807,8,-14.23,1,0.0636,0.00122,0.728,0.0854,0.487,150.003,264173,4
476697,Flanger,Summer Sounds - Original Mix,2JD17Ie0c8JkP1PPLs4wNj,0,2020,trip-hop,0.789,0.781,5,-5.16,1,0.192,0.000285,0.778,0.0774,0.43,127.996,384313,4
556701,Ahmet Kilic,Soul,3cMzOFEOTicpIDPyiCXjEE,25,2022,groove,0.779,0.897,2,-8.126,1,0.0632,0.000341,0.699,0.06,0.269,125.0,357120,4
877323,Arriba Saia,Libero o Toim,2q164xXhR5AyleNUwt6EIx,28,2003,forro,0.713,0.761,0,-8.348,1,0.0588,0.464,0.0,0.136,0.965,85.027,198216,4
924227,Sylvain Chauveau,Ferme Les Yeux (Variation),6SAYx2HFaCLUyMMH38CuMf,15,2004,ambient,0.334,0.000235,3,-25.294,1,0.0666,0.988,0.904,0.0831,0.0,77.812,42000,4
776947,Jaheim,Remarkable (feat. Terry Dexter),35N7fmtxCKoyAPP1fShuzb,37,2001,pop,0.682,0.398,8,-8.716,1,0.0399,0.227,0.0,0.0684,0.259,99.743,290427,4
53741,Jun Togawa,バージンブルース(シングル・バージョン),0DaBPiCELaqqqH1lyVBwPD,9,2012,techno,0.675,0.577,11,-6.521,0,0.0287,0.665,0.0,0.0624,0.613,130.219,189160,4
250122,Lisa Downing,Postludium,0xMiLCLDfxMiijXzjIbZ5A,15,2016,new-age,0.322,0.243,0,-14.365,1,0.0451,0.886,0.887,0.108,0.0385,128.763,113933,4
335208,Geometric Vision,Fire Fire Fire,33iqPufCU0g9phoAAT4vVP,28,2018,goth,0.456,0.885,5,-6.624,0,0.0348,0.000647,0.435,0.251,0.474,162.961,226491,4
1454688,The Beach Boys,Wonderful,5fQ7SBUlJeyl1nx4RmKIwb,26,2011,psych-rock,0.448,0.365,3,-8.928,0,0.0254,0.738,0.0,0.12,0.541,78.888,123760,4
910546,Teroca,Descarte,60hAvcUBoautNvdt8wLipe,1,2003,samba,0.777,0.784,10,-6.664,0,0.193,0.391,2.45e-06,0.255,0.892,115.405,157173,4
1341076,The Magnetic Fields,Everything Is One Big Christmas Tree,4iNWgE5JkuZfB2TrRmVFj2,20,2010,club,0.637,0.511,7,-7.607,1,0.0428,0.908,0.339,0.135,0.611,116.448,144760,4
448710,Expurgo,The Same Old Fears,5ou2nTcVSFwD2NPQLWGFKH,2,2020,grindcore,0.287,0.937,6,-7.836,1,0.0819,0.000251,0.324,0.178,0.0696,108.317,58513,4
1010014,The Subways,Mary - Live And Acoustic From Magdeburg,0qSqX93naEJQ602gZ3rKJk,1,2005,garage,0.274,0.522,10,-4.764,1,0.0279,0.293,0.0,0.23,0.341,185.14,171480,4
325882,Camo & Krooked,Mandala - Malux Remix,125aratPP5Xo7xdDIf1qfv,15,2018,drum-and-bass,0.481,0.857,9,-3.209,1,0.314,0.00597,0.0917,0.0933,0.233,174.948,249600,4
1099980,Blue Cartoon,Where I Wanna Be,4KN8NbXeJws0V3f8d7jAYJ,0,2006,power-pop,0.523,0.739,7,-7.628,1,0.0272,0.284,0.649,0.309,0.705,128.021,230653,4
114995,Kevin Irving,Children of the Night - Radio Edit,5euK7k6TEtYfDIDEnprRsB,0,2014,chicago-house,0.758,0.538,7,-14.352,0,0.0405,0.0747,0.218,0.149,0.776,116.314,245320,4
777093,Rene Liu,成全,34GSbu5gyOvcRYb8H06hZC,48,2001,pop,0.582,0.613,11,-5.884,1,0.0385,0.513,2.02e-06,0.124,0.445,167.94,276396,4
873653,Stéphane Pompougnac,Morénito - Bossa mix,0IGEh588XjNrwenQjbNvZn,25,2003,electro,0.726,0.827,9,-7.452,1,0.0293,0.412,0.414,0.0561,0.939,124.016,308226,4
1143349,Xangai,Nóis É Jéca Mais É Jóia,6FMQfGJimwJRSGpcWGtgIY,17,2007,forro,0.618,0.701,7,-7.593,1,0.126,0.418,0.0,0.116,0.831,186.124,239027,4
1393953,Nature Sound Series,Howling Pack of Wolves,4wQ6d2bOhqnl8Bk06wAOgC,17,2010,sleep,0.26,0.036,1,-27.944,1,0.0367,0.995,0.916,0.15,0.0884,79.624,45360,3
451498,Avi8,Carry Me - 2020 Edit,0OM4am2GHhIYWiNZhdiZsq,15,2020,hardstyle,0.56,0.951,8,-3.423,1,0.0653,0.00703,0.000331,0.229,0.154,150.015,189179,4
351111,Karthik,Ye Nimishamlo,56a9JfhzrUzJQeU06eScJ1,4,2018,pop-film,0.728,0.387,7,-9.871,0,0.0568,0.163,0.00416,0.411,0.503,179.882,274483,4
1309461,Miley Cyrus,When I Look At You,7ywzEdEuVG1lsjsRCGJfLy,61,2009,pop,0.459,0.545,6,-4.874,1,0.0282,0.142,0.0,0.105,0.194,137.941,248587,3
952,Meiko,I Wonder,4Dv7aZodtvtLR93MycyOls,2,2012,acoustic,0.597,0.351,9,-7.736,0,0.0544,0.226,0.0,0.109,0.58,180.003,216240,4
394729,Crazy Lixx,Wicked,6OQ51PVjJOtEcI2XDPutgq,22,2019,hard-rock,0.41,0.898,5,-4.958,0,0.0452,0.00657,0.0184,0.31,0.547,134.943,227766,4
543203,Timaya,No Pressure,2ZfwMwiJnti8JUZAHzvBnG,26,2022,dancehall,0.803,0.81,1,-5.962,1,0.136,0.375,0.000727,0.0701,0.933,140.862,177440,3
1014357,These Dying Days,Ghost,68JPDpFgGsuxFNUrApPtdb,0,2005,groove,0.301,0.873,9,-10.612,1,0.072,9.6e-06,0.000188,0.325,0.191,102.312,151458,4
418504,Viva Suecia,Días Amables,3ta3AQq6Za2Ku7WlW35H7Z,42,2019,spanish,0.345,0.725,10,-3.741,1,0.03,0.00155,2.45e-05,0.0991,0.31,176.119,295026,4
1116027,Europe,The Getaway Plan,7fmEdSNFomvjfIgehhyfZS,13,2006,swedish,0.355,0.954,10,-3.952,0,0.0742,0.000568,0.367,0.174,0.36,167.045,232080,4
639617,Chocolate Kiss,Prodigal Girl,2HKLmGlXcWKtouKLmIH8Yg,1,2000,emo,0.27,0.95,7,-2.892,1,0.0443,0.0164,0.00375,0.0344,0.466,169.694,269000,3
1008137,Didier Super,Je veux être une star,4EBMmUbTwTLuyRcj24zO5b,6,2005,french,0.614,0.906,9,-5.668,1,0.187,0.0551,0.0,0.235,0.548,119.917,178147,4
411216,Kvatro,Я тоскую по Родине,4rxgA90SOuOEqbasAexCBQ,1,2019,romance,0.517,0.478,7,-5.237,0,0.0441,0.857,2.04e-06,0.288,0.503,117.884,256040,4
223394,Muck Sticky,Onward We Go,70GK7MIKqOtLm6v3WQGLAD,4,2016,comedy,0.887,0.73,5,-4.909,1,0.169,0.369,0.0,0.171,0.82,98.036,179334,4
46527,Nei Lopes,Samba de Eleguá,26v8K9d81fxyg4IzdBxP20,14,2012,samba,0.629,0.7,1,-7.248,0,0.3,0.576,0.0,0.112,0.927,137.698,223840,4
1028724,Tan Fuying,The Green Screen Mountain,4n6uqJACgdwwRM8gDUCmCi,0,2005,opera,0.37,0.498,4,-11.591,1,0.0457,0.987,0.591,0.0529,0.959,93.581,208653,3
169151,Yumi Zouma,"Right, Off the Bridge",5bghHHogXOGgy3QA6SGaEX,22,2015,chill,0.805,0.442,4,-13.007,0,0.0414,0.279,0.00276,0.375,0.635,124.019,248291,4
780823,Coaltar Of The Deepers,The end of summer,4CiYytowO4loJ9bYI92r5E,12,2001,punk-rock,0.357,0.647,4,-5.486,1,0.0347,0.00038,0.83,0.237,0.149,82.027,353800,4
1091546,AFI,"Endlessly, She Said",0xzwDLI6LkqP9xUcoWTP27,37,2006,metal,0.208,0.836,10,-5.069,0,0.0542,0.0019,1.19e-05,0.1,0.254,179.962,266787,3
1265343,The Dead Weather,A Child of a Few Hours Is Burning to Death,57EwdIwovGu0P4D2aq7sBB,26,2009,blues,0.443,0.837,11,-4.655,0,0.0499,0.0195,0.0276,0.0651,0.541,108.189,300067,4
1282783,Banner Pilot,Drains to the Mississippi,6mwfNT7aNaH1G5OTMR0map,13,2009,emo,0.27,0.994,4,-5.013,1,0.215,8.7e-05,0.118,0.102,0.207,193.912,185760,4
151420,Maria Maksakova,Над полями да над чистыми,0JZ1CcG2XUtipHIcWxqQRj,0,2014,romance,0.441,0.227,10,-10.217,1,0.0467,0.987,0.0,0.292,0.401,106.78,145239,4
261923,Maurice Ravel,"Ravel: Piano Concerto in G Major, M. 83: II. Adagio assai",290yNtxtichwwjU8n7NEGm,21,2017,classical,0.133,0.0283,1,-28.272,0,0.0358,0.98,0.957,0.0723,0.0362,75.131,563960,4
443548,Baptiste Herbin,Swing Valse,0lqVVCQYJ2nhw5X4RgaKui,32,2020,french,0.475,0.568,5,-9.471,1,0.0367,0.773,0.801,0.11,0.694,134.017,203521,4
1223258,SuperGiant,Luna,0tWS3KnxAVYUhfxa2WnW4H,9,2008,hard-rock,0.321,0.713,10,-7.597,0,0.0432,0.000294,0.708,0.0733,0.444,86.791,263240,4
408877,DIIV,The Spark,3XfLLLvew33b7xXea7NnxQ,29,2019,psych-rock,0.385,0.819,11,-6.061,1,0.0497,6.38e-05,0.55,0.204,0.291,140.013,239213,4
837872,Harini,Anbenum Amutha Poove,06wV0yfiDvR1WXzODcwHCu,0,2002,pop-film,0.782,0.32,5,-13.157,1,0.0386,0.753,2.05e-06,0.17,0.8,119.787,1362416,4
916574,Los 3 Sudamericanos,Gibraltareña,5joPCAdCH7Go9Qh929ifPi,28,2003,spanish,0.542,0.339,5,-10.055,0,0.111,0.582,6.78e-06,0.0745,0.967,195.673,159840,4
